user_uid,first_unlocked_chimera
4bc4744f-c97e-4277-8241-f6f8439e2fde,Natural
970335ee-c703-4a51-a9a2-741580120b67,Natural
5fbe1584-aa08-49f8-9ca5-56ea82e8e979,Lightning
aaaa491c-0119-401b-b9e9-45abc5eab627,Lightning
936710a8-9ebb-480f-a7bf-11dd38a28343,Fairy
3e09bed1-fe4d-45b1-aa0f-40cfc7a8634d,Aquatic
bd4e7dfb-71a4-4a8f-b437-b0c1d46d5aaa,Fairy
2f815c5a-a322-4206-967b-db276a338f16,Lightning
0cfaa82b-b6b5-4e0d-92d1-33b16e1f4638,Lightning
55b8238d-18e3-4b45-8077-dc95470fe5a8,Fairy
bf8fa753-b3d6-4909-86ca-5b36efe593fe,Aquatic
b9b20178-31dc-4d6b-a48e-1cd3d36fc927,Natural
7a7c4a0b-c74f-49d0-8a3f-369f16135ead,Aquatic
759eea6f-5328-4178-b6d6-95d0648d1f24,Flaming
ba7f7818-6f77-44e2-a6d6-156ec3b0d5ed,Aquatic
91bb03c1-eaf7-499a-bea8-a62cb1890c37,Fairy
c70e74cb-c227-4c9f-a4b9-97d242b90d93,Flaming
f41fec81-554a-4595-82ab-2f4c866a01a9,Natural
c4afd485-8187-444c-b0c4-5fc7e753cfe4,Flaming
730264d2-4cbc-47e2-ad27-b4529368ec83,Flaming
bc097a45-e846-4ec6-9b53-1dd297643865,Flaming
21e43dfa-5df8-40da-a356-0582ae8afc2f,Aquatic
e7539467-c164-469d-b8da-9c3a93c95548,Flaming
a73e212d-c6cb-48d8-a6d1-1c7b6af47e55,Flaming
56771a74-6119-4c1d-96bf-74ec2c0d3a5c,Aquatic
c6201aaf-0b72-4a77-ac9c-d9cf059e7108,Natural
c6199630-25fc-40ee-bc05-09710f7406c7,Natural
27707f34-0e05-4b4d-81d4-f60c7fcb883c,Lightning
ae447877-4f17-4a3b-881e-85b60c5db5c1,Aquatic
7f0dcbf4-fdf6-441f-a5a4-5fdba81c0f7c,Flaming
e90a9dfc-4442-4d5b-85cf-802df7e7d1b2,Fairy
dbea5a2a-cb12-4986-9830-8a6609794dcf,Natural
4317b36e-9774-4b88-89dd-4c983b755aa5,Aquatic
5293880b-7c8b-4b28-8ec2-651305390485,Fairy
553fdf56-05a7-4bf0-a89a-c9affbcf7dba,Natural
ec69cd68-d73c-422a-85e1-503224a10f84,Aquatic
53f12792-aadd-4b64-bcb6-64584f127ba0,Lightning
a0bf5fe5-b12b-411a-b4ef-ccf250c50a5e,Flaming
a5b0bfc2-9997-40dc-971f-d95da0b1d995,Lightning
610c1aa2-9d9d-4a87-8848-5ad3d3d68ae2,Aquatic
b03add9e-3b09-4c53-98b1-a65f0784b2a5,Fairy
46cb1c58-8a22-42d8-9997-4c1bda9b6a9e,Natural
bc42d633-ee84-4999-afb2-3100744932e7,Natural
d0bfe249-0588-4bd3-85ff-019f54eb37d7,Aquatic
8f269507-4324-4921-9f29-fb98668e691b,Fairy
91f837f2-ec2e-42b5-8c07-91538f894d82,Fairy
3ab38364-feec-4054-a925-842a00045c66,Aquatic
e01d55f6-d859-4284-80c5-e7cbd30bc02b,Lightning
c808dc6d-a94d-47e3-a7d6-85d036facfff,Lightning
cdd80191-4752-4fd3-ad15-840f404f9c0f,Flaming
7bfcb32a-194c-4d95-b7bc-fa44ea0a2ead,Aquatic
91cbcd31-8b38-4773-9b1d-148c3e1657c4,Natural
bc4760d0-0097-4c22-a89d-eea2dda7147e,Lightning
cde70261-ac43-4826-9bdf-2ab244c81e58,Flaming
870d7544-4a81-494e-a66d-2c3e58c70128,Flaming
ba07cf0e-67a6-4b0b-9e6f-6921d06bc811,Flaming
4ef074d3-fad9-4889-9576-62b5da306569,Aquatic
374a437e-49f0-4c75-a4bb-e69a340f4134,Aquatic
6e27adff-c760-4d28-bcb1-eab6d048d061,Natural
fc1cdc83-5d33-477d-814f-2f6b4c66e4ed,Lightning
dd0e887a-a3fb-4570-8441-db59f0f7f03c,Aquatic
7697039e-231e-4c85-85dd-84371f922cae,Lightning
ea42ee40-d852-4fed-a344-a31ea5438b94,Natural
f0fab804-2481-4018-9753-df8b4c1b1001,Natural
994191af-5ab6-41c9-b9f0-85fdaa5efdee,Flaming
c493b5eb-3f7e-4da7-950a-b07347a36833,Flaming
51cdb820-cd46-4888-8761-6b9919d32639,Lightning
511d532a-2baf-4982-8a1d-5590aff99824,Natural
8299aa47-fa96-4a19-beda-1698862b26a7,Natural
17c7a083-5356-4516-9d89-57374e13f1dd,Aquatic
e1bec09a-2a6c-4182-86e5-4558d759dc22,Lightning
63847cfc-1cab-4002-ae5c-592c7f2b18a8,Flaming
cfa0f7e7-e1e6-4b49-a9e6-7b3bdb47fdf8,Lightning
4a90cf59-3c5f-4121-8d3d-b8a930c1e5d8,Lightning
6c3c5745-b4f6-4d94-90f6-b3fb31bddf27,Natural
2ac29558-9f0f-4600-8ed8-4f2c3d730ef8,Aquatic
f113438c-f77d-47f0-b309-4d6a533f4e70,Fairy
18748d4e-3be5-4553-a6b2-d30d38d3613e,Fairy
01a79dcb-b010-4924-b712-d8b97e593788,Lightning
5ad5096a-7a43-4610-9ba3-a67c2e92d8df,Flaming
2b0470b7-72c8-4e7f-96b9-69416882b676,Natural
e04b5e20-d341-476d-8be0-24f0ce68e249,Flaming
237f02d4-6bc4-48d4-94fe-43d33135eab3,Fairy
52b02185-cc57-484e-b003-199941671625,Lightning
4e7845e3-6663-4848-b6ed-48d97f98bd0e,Aquatic
76fc9b00-3d44-4607-b35c-278a9e8e35ae,Flaming
497c6bed-cb5b-4318-a61b-f79fd338d433,Fairy
a5d3864d-95f8-4971-a32f-c411bf57b4f6,Aquatic
2f6f894b-2b2b-4140-96e2-a2fee74d8b68,Flaming
048617be-1f76-49da-8ad4-5d65adabaeaf,Aquatic
02e4aa35-a7b1-4157-8f21-83aa9c28629e,Aquatic
0067025d-6392-4454-b93f-ffc54ee2ff46,Aquatic
a504c172-98c3-425f-ac95-22a296a03f4b,Lightning
ee4f3eb5-81b7-4a2a-8f2e-c5075d070676,Aquatic
52daea55-ebe4-47d3-95af-c1f3e6d43e82,Lightning
83296f8d-0ed7-4dd5-9cb9-ac1f180aa5e3,Fairy
5a361f75-9d49-4f1a-9c43-f80ce1840558,Lightning
ced384fa-c36f-45d0-94b7-001c6b5c1e7c,Aquatic
5b613d4b-fa8b-4492-8f62-c2c8dfe7b0f5,Flaming
c09340e1-0437-4488-b7e2-b01794f5669e,Natural
d35357e2-2475-4306-99c9-e3d1b3ba80a3,Flaming
7c33eea6-9ddb-41d5-9fb2-761c3e63fe37,Aquatic
27054f25-e873-4037-b7b4-f112e8b8ba7d,Flaming
474555da-ffa1-4df9-b3bd-a0dbaaa24d9b,Lightning
02d9cef9-d136-46f5-a001-feb8bcd95c44,Fairy
a7333492-cd46-4b5a-87ad-460946e02f05,Natural
20428ff6-dac6-4a10-ba3e-0442a97d6019,Natural
c4dd923d-bea8-4789-af52-dab7c4c45364,Aquatic
692d8e66-6f4e-43c8-a6a7-afce15f190d3,Aquatic
1943b54e-34f2-4f8e-b7d0-90eb68e14633,Lightning
56f3fe9d-64b2-4f99-b669-4ce8006aeae4,Flaming
a28e597a-a6e5-4927-9843-fa7e2fc1a7aa,Natural
0f08017e-b487-46b5-87f7-1dfa4c3d12fd,Lightning
ac7969c2-a340-4ef2-a181-e3deeb4db287,Natural
e871e1fa-6643-4b3e-8308-a8bf2ebec54f,Natural
dd4810df-8411-4d94-8c8e-16aaaeb77f1b,Aquatic
f0be77d3-cef8-47e5-883c-9376304ff18c,Natural
1cafed19-b483-419a-9d48-a481804c221e,Flaming
96ea249f-6ffd-4712-86c6-66bbe1ba6250,Natural
5de581c5-aab9-4f91-876b-0d68a416d3eb,Fairy
2c48c267-d068-497b-ba38-fd1bf3547221,Lightning
8a064a17-b5be-4eb0-84ea-469a55b05562,Aquatic
aab8f9c5-1bb0-4201-8c27-cf65d15a9eb6,Fairy
56febd5a-2d2d-466a-b51d-0de217e402e0,Natural
bf942d23-b0b3-4f5f-bd7e-653101fbf626,Aquatic
bdba18da-7f1d-4d11-bdfd-e9ab2a05f584,Lightning
26ec265a-75c3-4c72-b7e2-027128703473,Natural
d0b59ec7-2fa4-4212-a032-9c99191d4478,Flaming
cfe95007-1df4-44fb-a45a-6922af045caf,Lightning
11754d97-b74f-4af4-b753-32c49ca4a83d,Flaming
43b6a134-584e-43d1-abaf-0369e768916c,Natural
0898e3c7-726a-43c8-b398-1ff53114ba90,Fairy
e9f264de-55a0-4d8d-9914-6e158fff703a,Flaming
bf8d6d98-20fe-4099-85ab-2b209bf56e03,Fairy
60005c7d-3b0e-43f5-bb54-83e87cc2099d,Aquatic
65801092-e5ac-4c57-8862-7af5a61d002b,Natural
6e52a4a8-6797-42fd-a333-0568372f8b75,Flaming
244f6ef2-57a5-4f4a-901a-d4c422cc06f0,Natural
62e202b9-a01e-4abd-b5e7-7e9ce66e78ea,Lightning
9bbdfdab-2dca-490b-ac80-d31b35436fee,Lightning
dfeec438-a46b-4255-9be2-b9ac153fca98,Natural
0c12467f-a9ee-49e0-ba44-851471d9a0c9,Flaming
9610dbf9-8c2d-4cd8-b713-76fc4e273d38,Flaming
b5d3ce44-349f-42dd-b8b3-f2f690054831,Flaming
054412c3-d1de-4a3d-9d3f-b49bfb57ae1e,Fairy
fb669f92-86e7-4ac3-89e2-346c72e689aa,Lightning
fa371100-9b3f-4c12-87eb-63f46bcada6a,Flaming
13c8ef8f-b915-4b2b-9e71-9693aabcbc37,Flaming
b938f11d-e51b-4849-b00c-c1aaf337d7db,Natural
edef8069-272e-440a-8846-133aaeb59a32,Flaming
a34df91e-deb0-4746-a9e2-d4a437513fed,Natural
9693920a-bfc5-4471-84fc-1c022163f50e,Flaming
76b55c67-998e-4076-a134-0245fbfae995,Fairy
20e05d9b-e822-45ce-940e-2a52b41782af,Fairy
cb9d47d4-1b75-4cbf-b4a1-11b0b32003eb,Fairy
2345fceb-3af4-4998-9868-21e6563bd2d6,Flaming
81728bd2-6d8e-4a0d-ba65-8d80489684f4,Flaming
93ea6d46-5785-4df1-936e-fb10989692b5,Aquatic
78c80fce-fc4e-4b82-afc4-a097380fe70d,Aquatic
7aaa2041-1d56-4ebb-8f1a-83d59f5bb98c,Flaming
a929c724-552f-439f-b3ef-ec90f66b507f,Flaming
2390c3ee-669d-486c-a8fd-f98e10c90f09,Flaming
60d26134-b416-438f-83ea-fa9a453bcf1f,Flaming
6f1d15bc-a3e0-46e6-95a6-7752d27b4dae,Lightning
f79160a0-54de-41e7-b87d-bcd8db49c1b3,Fairy
4cebf2ce-ee25-451d-bb35-a368fcac36d1,Lightning
9a3b1980-4da7-4050-93b6-fc21d32fe14f,Aquatic
5ef56bf4-75aa-4612-87c1-0eaa669fd84e,Natural
4f72c59f-a867-4ea1-a74b-eeda97c83d59,Lightning
59bc63a7-1afb-4a0d-a52e-ca810ef096e9,Flaming
f2972a31-c137-43fa-bec2-2262f77b4a89,Natural
44ef9fed-9b5c-4b1f-99f5-7ba18f34da69,Natural
b0f24573-fa28-4819-9a59-3d2e80bbf034,Lightning
3ba7c6ee-ebee-442a-b6d1-2b6a4966f90e,Natural
17bb083c-15f0-428b-8c6d-e84c1897774c,Natural
f5836981-88a2-44bd-b29c-bad7a58495f5,Flaming
6b7bbaa6-2d48-4428-a6f4-e8848362e616,Flaming
7801d728-624a-4b5d-8264-39234b2492bd,Natural
7c1aeec5-05cf-44e2-9bb0-137068392dcd,Aquatic
4eef60a8-af58-4eea-ac68-6db2df2b9dc3,Lightning
aa120f1d-b802-43e4-94c6-be07dbad6298,Flaming
d0b96a5a-1c23-4e1b-8e98-1ee96dd3132b,Natural
6d816722-a674-4afe-b124-ca59e293b97d,Flaming
d73adec2-4a79-443f-aac8-21aad0519333,Natural
6a1c6c27-254f-4343-a442-8ae99fd5f949,Lightning
38d4ceed-8451-4aa6-8cb3-946254dc2e10,Lightning
36a91f1f-37e8-4616-8ad7-506c5fa96e33,Fairy
2138aeb8-e767-46f8-a669-066b27c2bf35,Aquatic
b11802bc-5855-4eeb-a30b-89bac66110e8,Aquatic
deec1581-5e33-43eb-94dd-0449a8abb0e9,Natural
5b35759b-e400-41f1-afac-33c8e16cedd2,Flaming
2f222822-e108-4630-bca3-94875f5176b1,Flaming
27c9198b-3605-497e-98e2-10a120bf6cbf,Flaming
f2c40aa2-cc8a-4881-a45a-6d5d29916577,Lightning
97403c65-2031-493f-b0c7-f498989efe1a,Flaming
4a4a9129-a2cc-49d6-977a-2c535ec3a947,Flaming
5eecfcce-a202-4128-b400-304459bae2ef,Aquatic
a3c34be0-7b17-4ff6-87fc-fd9a097b4cc5,Fairy
792db36b-db96-4b81-8a23-452f952b39c2,Natural
a0a4d9f5-1e1a-41b5-b5f5-3211e29851b8,Aquatic
fbd07bf4-f9e2-4443-8e6c-4b3d3c5cb630,Flaming
75be1291-b248-43e5-b1d7-516e6d09c388,Aquatic
1110ff56-4438-4aed-8ced-6fcdf0b9d2f5,Lightning
3c63287a-c099-467a-93ff-1eae34efde3f,Aquatic
781f18e0-580e-4a4f-b0cd-5a1526ccaddb,Lightning
44d09463-a166-448b-8958-3f4a07f5b571,Aquatic
e3d15c0d-898d-49dd-a516-b1af7fcfe5e4,Fairy
e88793f6-02c5-4820-b54b-048a093890b4,Lightning
13486ee3-7f33-424e-8eb5-f7f4dde320a5,Flaming
d1b52d04-c605-43c1-835e-e1f0b285c3f6,Lightning
f1c542ca-6114-41f0-813b-7a25f199892c,Natural
965f0483-c375-42ca-85f4-3efff08b046b,Aquatic
51aa465f-a855-4822-8b9a-926384884ac7,Lightning
4af69005-dc7f-4234-b0e7-50ff6ebfad83,Aquatic
940389b9-f807-440d-bf92-ad3070b8eba5,Flaming
694e4ab4-e49d-46e5-8dcd-f775ae579ccf,Natural
377494b5-57eb-4c0d-857d-065f8d48416e,Lightning
8194ddbe-1ee9-4979-8788-234a034e6743,Lightning
02e88288-fdcc-4daa-a81a-5c87e57ef1a3,Aquatic
8d674378-d013-4fce-a278-ed688c2c1189,Lightning
8ff2687e-90f9-4a7d-b718-835d96ac2317,Lightning
53724764-ecd5-411b-973b-0e103657d4c5,Natural
7a363495-7dbc-4f01-84b8-b5276f4aa426,Flaming
76f7f5be-1db4-41ad-bf7e-fb7ba3e84839,Fairy
aa6f3ad6-ea4b-4e88-bc23-f67fadea65de,Natural
d4c6e7c6-3708-4f70-8974-fc0f963a5ef4,Natural
5c9cfd40-4bfd-4bd9-813f-befabc54a4ef,Flaming
1a99d95e-bc04-4862-8bed-192e3de51329,Lightning
23de4f95-156a-4912-bbbb-dc27d8cd28c3,Lightning
c52ea018-5dea-4c34-b6bf-e8ef345ae62b,Aquatic
ba18e3c2-bc16-478f-a77f-26b70d5ad8b1,Natural
51d812a5-318e-44f1-848b-18cae37303f3,Natural
b95a2e28-df8e-44b0-8e5a-d28255e1c762,Flaming
d11accf2-292d-459d-a51d-9bc57460cac1,Natural
1b6ccf7c-3712-4e91-8554-1474ad83f89b,Aquatic
4bdabffb-417a-49a0-8a28-4eba9001688f,Flaming
8bc7c92c-79af-4898-987e-468f8a8f0512,Lightning
07f0ac29-a8d1-4c31-96ad-22633927d6da,Lightning
07637604-d81e-4390-8d4c-fa588a992169,Flaming
57dc2aba-7674-40bb-b685-b7d5cc89b61f,Natural
58fb9705-2255-438d-baaa-7910d1b43157,Aquatic
a61bcdde-f068-428b-8d90-ca62e7ad90ed,Natural
c8cad1a0-1f7e-46ef-8ed9-656a0a9e76ff,Fairy
0dd55ed8-e365-4fcd-afde-f22d51f7db15,Natural
6352be55-48f9-471a-a16c-32b2d3dad86c,Lightning
cf5a9687-3e42-4556-ae04-a3bd1befa2be,Aquatic
d6ec1458-be38-406e-9b61-2b17cd7a1f3d,Fairy
75c94f18-e9d0-4531-bd1b-32ba82727bdc,Fairy
58f5e087-207a-4acd-be67-f0e80fbf93f7,Lightning
19818586-ab0f-43b4-b79b-4748e95bfae7,Lightning
236702de-a63c-4756-8871-d61a0908109b,Lightning
47f76ccd-556c-4aa5-9bbb-3c1e42e2f4ec,Aquatic
5106ab6a-965a-479b-aec8-7c2584a4fc4c,Natural
fb9908bc-9e10-4997-bbb2-430c311d5873,Fairy
f558e45f-6853-4605-ac99-876af8ea7ce9,Fairy
f0e861cf-2eef-4c0e-820e-a2c89911a136,Fairy
a4c19d32-be3b-4a3b-9344-fa91a6e8f293,Aquatic
5ab86343-4b51-4288-ad75-452f9ee8e1e0,Natural
b76517e1-a513-44bf-bf80-cfd32ddda5f0,Aquatic
ed2d928b-2b4d-42d7-84a0-6bd5b91491b7,Natural
e6042c0e-d71d-4a2b-bea1-f6f046e30361,Flaming
154642e4-3906-4d41-be8b-f0992b2ce720,Aquatic
b57cc330-d8c4-4cc4-b1e7-aaf63e3185c5,Natural
628040a3-4fa2-4d7c-8acc-61da19f88cc8,Flaming
5ce6a666-4c4b-4a33-bcc7-9e0faf7f3cc1,Aquatic
dd22804e-90c4-41c0-a4ef-0f1524b2af8a,Flaming
ccea8b28-38da-40de-91a3-24e3f439a634,Flaming
226f1a9b-1d8f-4f23-b453-31537ab9a3c5,Flaming
4ef13d4c-6ceb-4dc4-bba3-ee27f6e5f716,Aquatic
307b9d8b-98d3-42cd-a74a-006ca79af75a,Aquatic
de6e848c-f6b1-497e-bdf5-2296f0863c62,Lightning
843e1ece-3135-4e7e-8780-fd46503a19f4,Fairy
6a13ca6f-c72b-4d56-95da-5dd9ca17e1b0,Fairy
bdc54162-17b7-4f76-9444-ef7494d0aa18,Lightning
1185203d-a8f3-4b7d-8216-e4a47f4e5549,Aquatic
7a6eea88-8c84-4d52-8231-58bdd0ef7153,Flaming
14fc5390-5266-4ce3-a411-bcf28d5d3856,Lightning
edf5b38e-b00e-4c0f-b662-395377166aef,Aquatic
4fb4c7bd-375d-4401-aef8-f2e52d95f27b,Fairy
92b8db01-b397-43e5-8063-a29fca4b9f83,Lightning
db81faa8-889e-44fb-a49c-7ba009d8d5e7,Natural
86c502fc-ae6c-4f10-8466-52bb7f2f08df,Flaming
82bad252-fd9f-41f5-bf0a-ae659edb5f06,Lightning
98ad8a7b-e71e-45c6-8196-2d36c70de913,Lightning
9acfd689-b641-444d-a880-57fd038919c3,Flaming
168fb319-9a75-4e1c-a305-cd5fdbcb97e1,Lightning
3fdc6105-0b89-4c62-a002-57ccd66efd86,Aquatic
1d6c382c-41af-4af3-bb5c-9bf7b3214105,Fairy
6ef443e5-01ea-4517-a82b-8c25b462eb82,Natural
d45d789e-91df-4169-b07e-868a44ccb504,Aquatic
110412ae-84e4-4a37-a573-3b8e120f9593,Flaming
487de1d6-29c7-4e2d-987c-ef272ad9b4f1,Natural
4ca96353-9a0b-47a5-8132-b018182eddf2,Aquatic
fe656922-86f6-4c8d-a007-c4f869119817,Fairy
ff6e8cc1-a1de-4420-9db9-fa65759d9320,Lightning
3ef36bbe-e372-4565-aee6-817167467ea5,Lightning
e60db699-ef43-44d8-ab9d-b5e4e34fb9ee,Flaming
9d843b90-7531-450c-b5ba-ebd3c3f2d543,Natural
5aad68a7-a5bd-4419-9c2e-7e24792531d2,Lightning
988ceb1b-cc43-447a-a1dd-2d7283ec5768,Lightning
08e3b50a-3069-4416-92c0-00e85062879d,Lightning
c1a3466f-2e33-4ce3-b869-b332063ba69a,Flaming
0874df34-8a89-4a7a-895e-dd7f13e30b12,Lightning
801cae38-d6c4-4d4d-b9f5-f6b5077d022a,Flaming
4aef07d0-8b61-4da7-957a-fe88ccbf40b5,Aquatic
c3950eeb-47b9-4c2f-8f00-78d1e6dbe9e8,Aquatic
e66c2480-ce6a-4663-b824-c995cb70f642,Natural
6794389d-f37d-4e6e-812b-6a1b88102405,Aquatic
697272e0-d513-4c5b-9e4b-c8ef7288fd39,Flaming
d13054bf-956d-497d-94b5-a6edfbff6537,Fairy
c858723a-f24b-4b68-a52e-959a79dace47,Fairy
77561946-c122-4415-ae35-ab634683206c,Flaming
f5a125fc-2d4b-48d4-ac78-9e61c559c83d,Lightning
ece0fe39-6929-4c48-be3c-f6486eb76469,Aquatic
3efb09f5-3395-494c-8d66-960a3345d6c0,Fairy
e5f06fc5-9c72-41e0-aa08-62f0549cbe4f,Aquatic
db7cc6fe-6092-4e2b-9117-eafb00d90403,Flaming
18b9f9b7-b7e6-424d-973c-faf786df5ea6,Lightning
f4cd11f0-db60-48ab-90a8-2260168979ec,Natural
aba76d9b-5747-411d-bc89-529e56b5a915,Flaming
d23ac4e6-2c28-4c8e-a84c-63abaa28e5f3,Natural
a79f8965-9104-4fbe-8e87-df0300907c5d,Lightning
0060f684-8dda-4b30-9bc1-6671c7d93386,Aquatic
3cd6e0d3-9564-4ee6-b4db-5e09a12d0034,Aquatic
e0f60821-7124-417d-934c-ba1964e927aa,Lightning
bfa1037f-61b0-4944-8890-9bc7902df54e,Aquatic
a53d5e79-7115-4424-bb2e-bb7a2055e97f,Aquatic
44296328-c066-4ebc-bb7c-bfc0ad8a71cb,Aquatic
bd7030f5-953c-4228-8b63-349ae6948957,Aquatic
2a3755d3-67d9-4a64-bbf0-c7f6d7340406,Aquatic
2c2ceee4-1390-4e9c-a3b8-9565c02bfc83,Flaming
3656ad60-2ac6-47c0-b8e4-5df2a87f916f,Flaming
a68c4679-8c54-4218-a448-3eb289f62713,Natural
e88cf7a9-e5da-4c5d-9a31-f370ccfbe6bc,Natural
c0a2718c-6fc4-4ab9-909b-de6d1d4dec5f,Flaming
297a8ab5-0fc3-4fd2-9a51-a68d6e4f6d39,Aquatic
fc6989a5-efcf-4291-9519-2d3f7171b576,Aquatic
e6c360a3-2e1a-477a-81eb-f61f8c87f77e,Lightning
a26b1072-935c-4030-a0d3-1f08e61fce84,Flaming
72bb9d17-72ac-46df-9300-bd7ad7cd400e,Aquatic
d7884275-369c-4980-b04b-875da33fb3bf,Aquatic
969647f7-1b17-4355-b03a-3685de3b7b56,Fairy
b59749f0-3116-4e56-9caa-54aea3878183,Lightning
0b063b00-57fc-4bba-9c95-795756fffe99,Lightning
df3148ac-9a21-4803-ad3f-85dccb1384a4,Flaming
8534aae1-5719-4f8f-8d5d-ca596f68f680,Lightning
af0935a7-b4de-48a6-ac81-340525db10fe,Flaming
b1f09d92-2b18-4ec7-91ae-2c387991d948,Aquatic
740fb941-b69f-4ae2-b58d-fee3569b21f8,Lightning
fa602110-9113-4ce0-87a4-531132cc5a88,Natural
1b74d4e6-87c6-4d17-9522-190c00897f2d,Flaming
fa096bee-774f-49bf-b72a-72b7c5502798,Aquatic
2427c968-7540-4743-91d1-9933b75979ee,Natural
590f9040-0cf3-45f6-94a4-cedbad5401c6,Aquatic
6a1dd9bf-51b1-4ceb-873b-57cfac6d5502,Natural
846f3c60-6cfb-4315-83d4-2eb1d181584b,Lightning
6fd57d39-d5c9-44bc-be58-42418dc277b9,Natural
caa919a9-74e3-444d-ab05-85105391745f,Flaming
a5921edf-1019-4f1e-ad68-0c2131c98b89,Flaming
909149c4-fb1a-462d-8393-86891a28b884,Aquatic
f484483b-c815-43c4-a933-9e173695b743,Flaming
353b659a-79e8-44b3-b339-d569f0bc510f,Natural
2b01e520-f2be-4644-b815-4ec6fdd91249,Fairy
ecdf53af-12fb-44f3-ae87-37dd7b17c5c2,Aquatic
35156996-6506-435b-9fae-34c5fa00991e,Flaming
861e57a1-4746-48e0-8848-f4460215adf2,Aquatic
c4bc3bd6-684a-4424-b9cf-e9ed3d10bbe3,Lightning
d8cd6f11-dac3-4a53-b35a-bb18d1a144b8,Lightning
bd68dff2-f949-459b-a569-09053e060ffa,Flaming
f78cd5ad-2871-489d-ab24-952ba7586c1d,Flaming
c2ea84ff-3925-4f3d-8675-7de51b4898bc,Flaming
ca6ee83b-5824-408c-88fc-9957e70a8f8c,Natural
0d9a41ff-2d0a-41fa-8bce-469274debb89,Aquatic
16c4b2f4-48cf-4c2a-bd21-1bd248206713,Fairy
693b3a0d-c943-4326-ae40-9c77fb3653ef,Flaming
07f691b4-575f-467c-96d9-19adf40bebc8,Natural
b26c5d2b-37a8-4290-a584-9c6acb1bafcf,Aquatic
0bc4cf92-2d66-48b7-88f1-695392513979,Flaming
071e7e63-d39d-4f2a-a1a3-146c0474e93b,Fairy
ba294f60-6d34-4c3d-949b-6f6e7b99b4be,Lightning
b419db66-bb0b-4689-9eef-d9012640233f,Natural
b58038c6-97be-44b6-b00b-5b72b8583aee,Fairy
85bf35e1-7588-441c-9b3e-7ab942d50141,Flaming
e0d3b4ee-9355-442c-a7d1-d2f581cdae20,Fairy
9ee90e1a-0f24-40ff-beec-fd66957a09a5,Aquatic
226cc452-35b0-4abd-9ba7-0db7a1cc177c,Natural
b62766bb-7ea0-4611-967d-f9e0880d1af5,Fairy
5978894a-fd29-426d-9b0d-a0730135e24b,Flaming
3266f9f8-53c9-4797-b53d-c7c03524b2a9,Aquatic
188f2f16-3044-408b-810e-9e88f21e7619,Flaming
4e5e4e6a-c103-4f29-81a3-97e982c55f88,Lightning
0ff09d52-ec49-4bb3-adf9-f84ab467a84e,Lightning
d247c970-d2eb-436e-a743-cbd221a4476b,Aquatic
54873614-9e85-449b-b2ea-76d8f4792b0c,Natural
a8abfe78-f21b-4e5b-a9e6-b7f8c2ac45dc,Fairy
a3f459c0-05a5-4f15-939d-c3ff754b13e7,Natural
50f3d221-1772-473c-8557-1b0c5d158513,Flaming
7369081e-8c50-451f-9cc6-0a9feb956be3,Flaming
e799e803-1d48-40aa-853d-a07d25fed1c4,Lightning
865800db-e63d-4527-a8c2-35258f880882,Flaming
6a7a823a-e0c4-459b-8dfa-9c376ef4d80f,Natural
14d1cf13-a6b6-4f92-aab8-f87642e5061f,Lightning
2c3454e2-953a-4e9a-824e-44f5dbc169ff,Lightning
7cbddabf-d4eb-41f0-b531-525fec2ca904,Lightning
48f1e7ed-100c-4ea5-966d-0b6264ab019d,Aquatic
1a5b5625-b289-412f-b679-b3b471f76f15,Natural
5d6bcda8-4ebe-48b2-a6c3-72fa69bc9a73,Flaming
a4b3a52d-7710-4710-a7f9-9108c373512c,Natural
93e0a7ec-d3d0-4d1d-b93b-64b676559017,Natural
c04a45a0-2ecf-4aae-8c1b-450dd1e88e9a,Flaming
2d650734-0cba-4434-bb72-ddbcd3f23358,Flaming
f7126781-0387-4232-a673-115cb8f1c17c,Flaming
ae42cdf4-b1a2-4f04-bd3f-89be6d425830,Flaming
85f10e7f-d2f6-4a5a-a8e6-3f5ebcd78e51,Flaming
ea668158-496b-4760-a2b5-d8027a254644,Natural
80a061af-c9d0-4503-80cd-38eed90677d6,Aquatic
12079f10-4f27-4e64-948c-9ddbd1649e26,Flaming
548e3f08-58a3-4b09-904b-a5e935cde550,Lightning
7192ebf6-5223-4a5c-84b1-71e66e3fd64b,Flaming
9e974fde-3eaa-4f1c-99c6-350e99509c6b,Lightning
d9b99302-c590-4c79-aefe-e1f74878f22e,Aquatic
8785fa66-22be-47a6-bd57-6fe96e6b3775,Aquatic
8a627856-f4bc-4489-99cf-1a7a33cc5530,Fairy
e418bc1f-5cfd-4a35-94ab-7dd2b024305b,Lightning
fb655909-7cbe-4412-a6e3-ed1965648fea,Natural
f1c52698-e7ce-4fa0-8b29-e5f9a46770d5,Lightning
e2074b55-0c40-4f06-9725-cb0d640cc749,Lightning
493aace6-b1b5-4b45-8787-6eb9e3bb8966,Flaming
a5f0849f-d1aa-449b-a6a9-4ea8d64322f7,Aquatic
f5fdc604-99fb-4cf4-a201-e8c56026848c,Natural
39f70ce4-485c-449d-92cf-418e6a9a6d83,Fairy
718a2d4c-a03c-4bc4-80ab-db9b7b2c6374,Flaming
e9d9c924-96df-4d20-99b3-63be834b527e,Aquatic
7ef67f1a-6ca4-4b5c-8510-5f4a12fb259d,Flaming
